unit_id,student_id,hw_title,hw_submitted,hw_grade
255016,81,19. Supervised Learning Homework,TRUE,A+
256017,81,22. Big Data Homework,TRUE,A+
257046,81,Milestone: Employer-Competitive,TRUE,A+
258054,81,Project 4,TRUE,A+
259062,81,20. Unsupervised Learning Homework,TRUE,A+
260027,81,21. Deep Learning Homework,TRUE,A+
231019,82,0: Data Prework,FALSE,
232023,82,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,82,1. Excel Homework,TRUE,A+
234094,82,2. Visual Basic Homework,TRUE,A+
235007,82,3. Python Homework,TRUE,A+
236081,82,4. Pandas Homework,TRUE,A+
237090,82,5. Matplotlib Homework,TRUE,A+
238028,82,Milestone: Pave Your Pathway,TRUE,A+
239060,82,6. Python APIs Homework,TRUE,A+
240042,82,Project 1,TRUE,A+
241029,82,10. SQLAlchemy Homework,TRUE,A+
242009,82,9. SQL Homework,TRUE,A+
243078,82,Milestone: Develop Your Resume,TRUE,A+
244049,82,11. HTML and CSS Homework,TRUE,A+
245009,82,12. Web Scraping and Mongo Homework,TRUE,A+
246042,82,Project 2,TRUE,A+
248063,82,14. Plot.ly Homework,TRUE,A+
250031,82,15. Geo-mapping Homework,TRUE,A+
251064,82,Milestone: Polish Your Online Presence,TRUE,A+
252090,82,Project 3,TRUE,A+
253032,82,Milestone: Employer-Ready,TRUE,A+
254092,82,18. Tableau Homework,TRUE,A+
255016,82,19. Supervised Learning Homework,TRUE,A+
256017,82,22. Big Data Homework,TRUE,A+
257046,82,Milestone: Employer-Competitive,TRUE,A+
258054,82,Project 4,TRUE,A+
259062,82,20. Unsupervised Learning Homework,TRUE,A+
260027,82,21. Deep Learning Homework,TRUE,A+
231019,83,0: Data Prework,TRUE,A+
232023,83,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,83,1. Excel Homework,TRUE,A+
234094,83,2. Visual Basic Homework,TRUE,A+
235007,83,3. Python Homework,TRUE,A+
236081,83,4. Pandas Homework,TRUE,A+
237090,83,5. Matplotlib Homework,TRUE,A+
238028,83,Milestone: Pave Your Pathway,TRUE,A+
239060,83,6. Python APIs Homework,TRUE,A+
240042,83,Project 1,TRUE,A+
241029,83,10. SQLAlchemy Homework,TRUE,A+
242009,83,9. SQL Homework,TRUE,A+
243078,83,Milestone: Develop Your Resume,TRUE,A+
244049,83,11. HTML and CSS Homework,TRUE,A+
245009,83,12. Web Scraping and Mongo Homework,TRUE,A+
246042,83,Project 2,TRUE,A+
248063,83,14. Plot.ly Homework,TRUE,A+
250031,83,15. Geo-mapping Homework,TRUE,A+
251064,83,Milestone: Polish Your Online Presence,TRUE,A+
252090,83,Project 3,TRUE,A+
253032,83,Milestone: Employer-Ready,TRUE,A+
254092,83,18. Tableau Homework,TRUE,A+
255016,83,19. Supervised Learning Homework,TRUE,A+
256017,83,22. Big Data Homework,TRUE,A+
257046,83,Milestone: Employer-Competitive,TRUE,A+
258054,83,Project 4,TRUE,A+
259062,83,20. Unsupervised Learning Homework,TRUE,A+
260027,83,21. Deep Learning Homework,TRUE,A+
231019,84,0: Data Prework,TRUE,A+
232023,84,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,84,1. Excel Homework,TRUE,A+
234094,84,2. Visual Basic Homework,TRUE,A+
235007,84,3. Python Homework,TRUE,A+
236081,84,4. Pandas Homework,TRUE,A+
237090,84,5. Matplotlib Homework,TRUE,A+
238028,84,Milestone: Pave Your Pathway,TRUE,A+
239060,84,6. Python APIs Homework,TRUE,A+
240042,84,Project 1,TRUE,A+
241029,84,10. SQLAlchemy Homework,TRUE,A+
242009,84,9. SQL Homework,TRUE,A+
243078,84,Milestone: Develop Your Resume,TRUE,A+
244049,84,11. HTML and CSS Homework,TRUE,A+
245009,84,12. Web Scraping and Mongo Homework,TRUE,A+
246042,84,Project 2,TRUE,A+
248063,84,14. Plot.ly Homework,TRUE,A+
250031,84,15. Geo-mapping Homework,TRUE,A+
251064,84,Milestone: Polish Your Online Presence,TRUE,A+
252090,84,Project 3,TRUE,A+
253032,84,Milestone: Employer-Ready,TRUE,A+
254092,84,18. Tableau Homework,TRUE,A+
255016,84,19. Supervised Learning Homework,TRUE,A+
256017,84,22. Big Data Homework,TRUE,A+
257046,84,Milestone: Employer-Competitive,TRUE,A+
258054,84,Project 4,TRUE,A+
259062,84,20. Unsupervised Learning Homework,TRUE,A+
260027,84,21. Deep Learning Homework,TRUE,A+
231019,85,0: Data Prework,FALSE,
232023,85,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,85,1. Excel Homework,TRUE,A+
234094,85,2. Visual Basic Homework,TRUE,A+
235007,85,3. Python Homework,TRUE,A+
236081,85,4. Pandas Homework,TRUE,A+
237090,85,5. Matplotlib Homework,TRUE,A+
238028,85,Milestone: Pave Your Pathway,TRUE,A+
239060,85,6. Python APIs Homework,TRUE,A+
240042,85,Project 1,TRUE,A+
241029,85,10. SQLAlchemy Homework,TRUE,A+
242009,85,9. SQL Homework,TRUE,A+
243078,85,Milestone: Develop Your Resume,TRUE,A+
244049,85,11. HTML and CSS Homework,TRUE,A+
245009,85,12. Web Scraping and Mongo Homework,TRUE,A+
246042,85,Project 2,TRUE,A+
248063,85,14. Plot.ly Homework,TRUE,A+
250031,85,15. Geo-mapping Homework,TRUE,A+
251064,85,Milestone: Polish Your Online Presence,TRUE,A+
252090,85,Project 3,TRUE,A+
253032,85,Milestone: Employer-Ready,TRUE,A+
254092,85,18. Tableau Homework,TRUE,A+
255016,85,19. Supervised Learning Homework,TRUE,A+
256017,85,22. Big Data Homework,TRUE,A+
257046,85,Milestone: Employer-Competitive,TRUE,A+
258054,85,Project 4,TRUE,A+
259062,85,20. Unsupervised Learning Homework,TRUE,A+
260027,85,21. Deep Learning Homework,TRUE,A+
231019,86,0: Data Prework,TRUE,A+
232023,86,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,86,1. Excel Homework,TRUE,A+
234094,86,2. Visual Basic Homework,TRUE,A+
235007,86,3. Python Homework,TRUE,A+
236081,86,4. Pandas Homework,TRUE,A+
237090,86,5. Matplotlib Homework,TRUE,A+
238028,86,Milestone: Pave Your Pathway,TRUE,A+
239060,86,6. Python APIs Homework,TRUE,A+
240042,86,Project 1,TRUE,A+
241029,86,10. SQLAlchemy Homework,TRUE,A+
242009,86,9. SQL Homework,TRUE,A+
243078,86,Milestone: Develop Your Resume,TRUE,A+
244049,86,11. HTML and CSS Homework,TRUE,A+
245009,86,12. Web Scraping and Mongo Homework,TRUE,A+
246042,86,Project 2,TRUE,A+
248063,86,14. Plot.ly Homework,TRUE,A+
250031,86,15. Geo-mapping Homework,TRUE,A+
251064,86,Milestone: Polish Your Online Presence,TRUE,A+
252090,86,Project 3,TRUE,A+
253032,86,Milestone: Employer-Ready,TRUE,A+
254092,86,18. Tableau Homework,TRUE,A+
255016,86,19. Supervised Learning Homework,TRUE,A+
256017,86,22. Big Data Homework,TRUE,A+
257046,86,Milestone: Employer-Competitive,TRUE,A+
258054,86,Project 4,TRUE,A+
259062,86,20. Unsupervised Learning Homework,TRUE,A+
260027,86,21. Deep Learning Homework,TRUE,A+
231019,87,0: Data Prework,TRUE,A+
232023,87,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,87,1. Excel Homework,TRUE,A+
234094,87,2. Visual Basic Homework,TRUE,A+
235007,87,3. Python Homework,TRUE,A+
236081,87,4. Pandas Homework,TRUE,A+
237090,87,5. Matplotlib Homework,TRUE,A+
238028,87,Milestone: Pave Your Pathway,TRUE,A+
239060,87,6. Python APIs Homework,TRUE,A+
240042,87,Project 1,TRUE,A+
241029,87,10. SQLAlchemy Homework,TRUE,A+
242009,87,9. SQL Homework,TRUE,A+
243078,87,Milestone: Develop Your Resume,TRUE,A+
244049,87,11. HTML and CSS Homework,TRUE,A+
245009,87,12. Web Scraping and Mongo Homework,TRUE,A+
246042,87,Project 2,TRUE,A+
248063,87,14. Plot.ly Homework,TRUE,A+
250031,87,15. Geo-mapping Homework,TRUE,A+
251064,87,Milestone: Polish Your Online Presence,TRUE,A+
252090,87,Project 3,TRUE,A+
253032,87,Milestone: Employer-Ready,TRUE,A+
254092,87,18. Tableau Homework,TRUE,A+
255016,87,19. Supervised Learning Homework,TRUE,A+
256017,87,22. Big Data Homework,TRUE,A+
257046,87,Milestone: Employer-Competitive,TRUE,A+
258054,87,Project 4,TRUE,A+
259062,87,20. Unsupervised Learning Homework,TRUE,A+
260027,87,21. Deep Learning Homework,TRUE,A+
231019,88,0: Data Prework,TRUE,A+
232023,88,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,88,1. Excel Homework,TRUE,A+
234094,88,2. Visual Basic Homework,TRUE,A+
235007,88,3. Python Homework,TRUE,A+
236081,88,4. Pandas Homework,TRUE,A+
237090,88,5. Matplotlib Homework,TRUE,A+
238028,88,Milestone: Pave Your Pathway,TRUE,A+
239060,88,6. Python APIs Homework,TRUE,A+
240042,88,Project 1,TRUE,A+
241029,88,10. SQLAlchemy Homework,TRUE,A+
242009,88,9. SQL Homework,TRUE,A+
243078,88,Milestone: Develop Your Resume,TRUE,A+
244049,88,11. HTML and CSS Homework,TRUE,A+
245009,88,12. Web Scraping and Mongo Homework,TRUE,A+
246042,88,Project 2,TRUE,A+
248063,88,14. Plot.ly Homework,TRUE,A+
250031,88,15. Geo-mapping Homework,TRUE,A+
251064,88,Milestone: Polish Your Online Presence,TRUE,A+
252090,88,Project 3,TRUE,A+
253032,88,Milestone: Employer-Ready,TRUE,A+
254092,88,18. Tableau Homework,TRUE,A+
255016,88,19. Supervised Learning Homework,TRUE,A+
256017,88,22. Big Data Homework,TRUE,A+
257046,88,Milestone: Employer-Competitive,TRUE,A+
258054,88,Project 4,TRUE,A+
259062,88,20. Unsupervised Learning Homework,TRUE,A+
260027,88,21. Deep Learning Homework,TRUE,A+
231019,89,0: Data Prework,TRUE,A+
232023,89,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,89,1. Excel Homework,TRUE,A+
234094,89,2. Visual Basic Homework,TRUE,A+
235007,89,3. Python Homework,TRUE,A+
236081,89,4. Pandas Homework,TRUE,A+
237090,89,5. Matplotlib Homework,TRUE,A+
238028,89,Milestone: Pave Your Pathway,TRUE,A+
239060,89,6. Python APIs Homework,TRUE,A+
240042,89,Project 1,TRUE,A+
241029,89,10. SQLAlchemy Homework,TRUE,A+
242009,89,9. SQL Homework,TRUE,A+
243078,89,Milestone: Develop Your Resume,TRUE,A+
244049,89,11. HTML and CSS Homework,TRUE,A+
245009,89,12. Web Scraping and Mongo Homework,TRUE,A+
246042,89,Project 2,TRUE,A+
248063,89,14. Plot.ly Homework,TRUE,A+
250031,89,15. Geo-mapping Homework,TRUE,A+
251064,89,Milestone: Polish Your Online Presence,TRUE,A+
252090,89,Project 3,TRUE,A+
253032,89,Milestone: Employer-Ready,TRUE,A+
254092,89,18. Tableau Homework,TRUE,A+
255016,89,19. Supervised Learning Homework,TRUE,A+
256017,89,22. Big Data Homework,TRUE,A+
257046,89,Milestone: Employer-Competitive,TRUE,A+
258054,89,Project 4,TRUE,A+
259062,89,20. Unsupervised Learning Homework,TRUE,A+
260027,89,21. Deep Learning Homework,TRUE,A+
231019,90,0: Data Prework,TRUE,A+
232023,90,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,90,1. Excel Homework,TRUE,A+
234094,90,2. Visual Basic Homework,TRUE,A+
235007,90,3. Python Homework,TRUE,A+
236081,90,4. Pandas Homework,TRUE,A+
237090,90,5. Matplotlib Homework,TRUE,A+
238028,90,Milestone: Pave Your Pathway,TRUE,A+
239060,90,6. Python APIs Homework,TRUE,A+
240042,90,Project 1,TRUE,A+
241029,90,10. SQLAlchemy Homework,TRUE,A+
242009,90,9. SQL Homework,TRUE,A+
243078,90,Milestone: Develop Your Resume,TRUE,A+
244049,90,11. HTML and CSS Homework,TRUE,A+
245009,90,12. Web Scraping and Mongo Homework,TRUE,A+
246042,90,Project 2,TRUE,A+
248063,90,14. Plot.ly Homework,TRUE,A+
250031,90,15. Geo-mapping Homework,TRUE,A+
251064,90,Milestone: Polish Your Online Presence,TRUE,A+
252090,90,Project 3,TRUE,A+
253032,90,Milestone: Employer-Ready,TRUE,A+
254092,90,18. Tableau Homework,TRUE,A+
255016,90,19. Supervised Learning Homework,TRUE,A+
256017,90,22. Big Data Homework,TRUE,A+
257046,90,Milestone: Employer-Competitive,TRUE,A+
258054,90,Project 4,TRUE,A+
259062,90,20. Unsupervised Learning Homework,TRUE,A+
260027,90,21. Deep Learning Homework,TRUE,A+
